x,y,z
0.7647919525971288,0.7606856887404984,0.7719648206556163
0.7640253702799478,0.7607163323296443,0.7725834316677521
0.7632284981863833,0.7608895438058025,0.7730307442801337
0.7623282039866728,0.7610908957088689,0.77326696059283
0.7612753203420916,0.7613645611387297,0.7732826001716377
0.7601323127746582,0.7617816925048828,0.7732501029968262
0.7588688019783276,0.7623128583354336,0.7731667795488916
0.7575678507486985,0.7627527872721358,0.7731287638346356
0.7562866210937498,0.7630325843547955,0.7732075658337827
0.7549253191266738,0.7629999433244978,0.7733606610979354
0.7535400390624997,0.7627184832537616,0.7736776846426492
0.7521550105168274,0.7621735792893628,0.7741394042968744
0.7508453369140631,0.761422119140625,0.7746154785156246
0.749738693237305,0.7602818806966142,0.7750905354817708
0.7487049932065217,0.7589104693868888,0.7756725808848505
0.7477964921431107,0.7572971690784803,0.7763227982954547
0.7468603224981397,0.755514962332589,0.7771366664341512
0.745852661132812,0.7536773681640627,0.777986145019531
0.7448963366056744,0.7518254330283715,0.7789796528063322
0.7439448038736983,0.7500067816840281,0.7799114651150177
0.743042889763327,0.7483305089613965,0.7809080236098347
0.7422304153442383,0.7468986511230469,0.7818269729614258
0.741624959309896,0.7456339518229167,0.782833862304688
0.7413373674665177,0.7445874895368307,0.7840369088309141
0.741108820988582,0.743868314302884,0.7854121281550478
0.7405408223470049,0.7434196472167969,0.787022908528646
0.7396961558948861,0.7431820956143467,0.7888891046697443
0.7385971069335933,0.7429031372070315,0.7908508300781248
0.737052069769966,0.7430046929253467,0.7926686604817706
0.7355823516845703,0.7432785034179688,0.7941856384277344
0.7340959821428573,0.743334089006697,0.7958090645926342
0.7329152425130203,0.7432352701822917,0.7974116007486977
0.7317687988281251,0.743447875976562,0.7985778808593758
0.7307586669921875,0.7438735961914062,0.7996482849121094
0.730707804361979,0.7431386311848959,0.8013916015625001
0.7302932739257812,0.7412567138671875,0.8026657104492188
0.730804443359375,0.738983154296875,0.8022003173828125
